Age,Gender,NPS,ChurnLabel,PurchaseFrequency,PurchaseValue,SubscriptionPlan,WebsitePageViews,WebsiteTimeSpent,EngagementMetricsLogins,EngagementMetricsFrequency,FeedbackRating,MarketingCommunicationNoOfEmails,MarketingCommunicationOpenClickDiff,MarketingCommunicationSentOpenDiff,ServiceInteractions_Call,ServiceInteractions_Email,ServiceInteractions_Chat,PaymentHistoryNoOfLatePayments,ClickstreamData_Click,ClickstreamData_Add to Cart,ClickstreamData_Search,SubscriptionDuration,FirstInteractionDate,LastInteractionDate,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
25,1,5,0,2,376.53,16,79,27,17,1,3,6,105.0,808.0,2,3,7,3,14,9,17,298,2019-06-08,2022-07-03,180,34,376.53,2,1,1,4,Lost
67,0,6,0,54,4944.56,0,7,103,2,2,5,8,163.0,137.0,6,5,6,13,2,3,1,497,2019-01-03,2022-12-16,14,108,4944.56,5,1,5,11,Loyal
62,0,3,1,4,400.46,4,30,2,28,0,5,9,13.0,1295.0,11,9,4,60,19,9,22,313,2019-02-28,2022-12-10,20,112,400.46,4,2,1,7,At_Risk
60,1,5,0,45,4436.3,16,94,10,17,0,5,2,97.0,72.0,7,2,1,14,11,9,11,559,2019-01-20,2020-09-12,839,765,4436.3,1,4,5,10,Loyal
34,1,1,1,11,1368.14,4,44,29,13,2,2,10,75.0,827.0,12,15,25,73,2,1,1,456,2019-02-16,2022-12-13,17,143,1368.14,5,2,2,9,At_Risk
30,1,2,1,40,4823.79,17,9,6,16,0,4,4,37.0,67.0,8,8,7,40,2,0,5,113,2019-02-17,2022-12-11,19,640,4823.79,4,4,5,13,Loyal
41,0,4,0,2,636.07,18,18,23,13,2,4,9,14.0,778.0,2,6,4,5,8,7,11,503,2019-03-01,2022-12-26,4,26,636.07,5,1,1,7,At_Risk
40,0,1,1,39,4887.2300000000005,13,17,12,29,0,4,9,41.0,1226.0,3,1,8,47,12,13,4,145,2019-01-16,2022-12-18,12,1131,4887.2300000000005,5,5,5,15,Premium
19,1,4,0,9,955.02,4,28,44,12,1,2,1,20.0,1168.0,0,2,1,0,4,5,1,281,2019-05-02,2021-08-18,499,108,955.02,1,1,1,3,Lost
54,0,8,1,18,4179.86,15,12,10,21,2,4,2,165.0,492.0,3,0,2,8,4,6,5,25,2019-02-15,2022-10-17,74,378,4179.86,3,3,4,10,Loyal
38,1,2,1,14,1969.6399999999999,18,7,21,15,2,5,10,467.0,29.0,9,7,10,65,9,11,13,1286,2019-02-13,2022-09-03,118,210,1969.6399999999999,2,2,2,6,At_Risk
29,0,9,0,39,2924.1400000000003,4,40,36,21,0,2,3,208.0,177.0,2,4,0,10,10,14,9,581,2019-01-29,2022-11-05,55,819,2924.1400000000003,3,5,3,11,Loyal
62,0,1,1,20,3109.2,11,78,6,15,1,1,1,197.0,412.0,6,8,9,25,11,20,15,48,2019-01-28,2022-12-06,24,300,3109.2,4,3,3,10,Loyal
31,0,2,0,14,940.6700000000001,17,88,7,15,1,3,8,181.0,133.0,4,7,5,7,3,2,2,180,2019-03-19,2022-10-27,64,210,940.6700000000001,3,2,1,6,At_Risk
21,1,8,0,9,728.4,0,18,27,23,1,2,7,37.0,101.0,6,3,3,10,8,8,2,158,2019-07-07,2022-09-26,95,207,728.4,2,2,1,5,Lost
66,1,3,0,56,4300.26,10,79,73,3,2,4,1,42.0,866.0,3,5,8,8,7,11,8,174,2019-01-19,2022-09-01,120,168,4300.26,2,2,5,9,At_Risk
48,0,3,1,66,4661.15,5,24,13,24,2,3,10,0.0,66.0,8,15,12,71,8,5,7,46,2019-01-24,2022-10-26,65,1584,4661.15,3,5,5,13,Loyal
43,0,9,0,48,5884.15,16,80,91,15,0,4,7,1.0,16.0,2,2,3,13,15,12,9,87,2019-03-11,2022-12-01,29,720,5884.15,4,4,5,13,Loyal
40,0,4,0,32,3437.59,13,8,23,28,2,3,9,356.0,473.0,4,2,4,15,18,11,19,753,2019-04-20,2022-11-18,42,896,3437.59,4,5,4,13,Loyal
49,1,1,1,29,2381.2799999999997,19,45,28,15,1,5,9,39.0,838.0,15,13,16,60,5,9,2,944,2019-02-19,2022-12-30,0,435,2381.2799999999997,5,3,3,11,Loyal
56,0,1,1,57,4358.68,3,57,1,19,2,3,7,43.0,1214.0,5,9,3,57,9,11,10,189,2019-02-07,2022-12-12,18,1083,4358.68,4,5,5,14,Premium
22,1,3,1,51,2948.34,13,90,31,1,2,5,5,240.0,43.0,7,10,5,39,1,0,1,113,2019-02-06,2022-08-31,121,51,2948.34,2,1,3,6,At_Risk
20,0,1,0,29,2085.28,6,55,19,24,0,3,5,24.0,161.0,2,1,3,11,7,10,7,233,2019-01-23,2022-05-08,236,696,2085.28,1,4,2,7,At_Risk
66,1,3,0,14,961.98,0,71,96,9,2,4,5,35.0,165.0,0,4,4,4,4,5,3,930,2019-10-30,2022-08-28,124,126,961.98,2,2,1,5,Lost
61,1,0,1,17,1419.16,19,21,19,23,2,1,6,6.0,8.0,11,17,18,72,12,9,6,29,2019-01-20,2022-11-01,59,391,1419.16,3,3,2,8,At_Risk
67,0,1,1,6,102.94,12,20,18,10,2,1,8,46.0,22.0,19,22,18,101,0,2,1,243,2019-01-08,2022-12-25,5,60,102.94,5,1,1,7,At_Risk
69,1,5,0,55,5269.7699999999995,19,72,91,16,2,4,2,285.0,620.0,2,3,3,7,8,15,11,332,2019-01-12,2021-06-10,568,880,5269.7699999999995,1,5,5,11,Loyal
41,0,3,1,12,1133.1100000000001,1,92,20,10,2,3,2,109.0,37.0,8,9,6,65,5,9,2,21,2019-01-23,2022-12-07,23,120,1133.1100000000001,4,2,1,7,At_Risk
60,1,1,1,23,2668.5299999999997,18,52,24,25,2,3,3,273.0,521.0,1,0,3,92,8,23,17,10,2020-07-23,2022-01-04,360,575,2668.5299999999997,1,4,3,8,At_Risk
27,1,6,0,4,594.51,13,3,32,4,2,4,8,673.0,283.0,1,2,0,13,3,1,0,212,2020-06-19,2022-09-10,111,16,594.51,2,1,1,4,Lost
29,1,8,0,24,1969.69,12,15,40,27,2,3,8,24.0,74.0,7,3,9,7,2,0,0,1112,2019-03-18,2022-09-06,115,648,1969.69,2,4,2,8,At_Risk
27,1,8,0,9,814.07,11,52,96,13,1,4,9,0.0,1180.0,4,3,9,6,17,11,22,173,2019-03-24,2022-12-06,24,117,814.07,4,2,1,7,At_Risk
36,1,9,1,16,1086.32,3,62,12,24,1,3,9,308.0,433.0,6,5,6,11,1,2,2,1214,2019-02-08,2022-12-06,24,384,1086.32,4,3,1,8,At_Risk
64,0,0,0,27,3356.33,7,46,64,5,1,3,5,1367.0,9.0,1,2,4,6,3,0,2,317,2019-09-17,2022-03-17,288,135,3356.33,1,2,4,7,At_Risk
56,0,3,1,9,2038.27,5,31,8,6,0,2,2,83.0,29.0,14,12,14,92,5,4,5,32,2019-01-03,2022-11-21,39,54,2038.27,4,1,2,7,At_Risk
66,1,2,1,28,3032.93,17,94,7,22,0,5,3,16.0,486.0,1,5,1,56,3,2,3,89,2019-08-11,2022-10-03,88,616,3032.93,3,4,3,10,Loyal
34,0,0,1,26,2388.74,14,74,34,1,0,3,3,7.0,91.0,7,10,10,57,13,12,14,227,2019-01-04,2022-12-07,23,26,2388.74,4,1,3,8,At_Risk
19,0,1,0,39,4425.7300000000005,13,93,74,23,2,5,9,25.0,661.0,3,1,0,7,15,16,12,113,2019-05-11,2020-04-30,974,897,4425.7300000000005,1,5,5,11,Loyal
60,0,3,1,50,6532.36,9,62,33,8,0,4,7,260.0,192.0,1,0,0,71,4,6,0,544,2022-06-02,2022-06-02,211,400,6532.36,1,3,5,9,At_Risk
53,1,6,0,14,1726.95,16,56,16,14,0,1,8,3.0,351.0,3,5,5,12,2,4,6,350,2019-04-05,2022-11-15,45,196,1726.95,3,2,2,7,At_Risk
65,0,3,0,3,281.47,5,67,3,5,1,1,3,72.0,284.0,6,8,5,7,5,7,6,745,2019-01-22,2022-07-06,177,15,281.47,2,1,1,4,Lost
19,1,8,0,6,828.57,18,42,38,2,0,3,9,585.0,539.0,3,3,0,8,5,1,4,61,2019-03-24,2022-03-19,286,12,828.57,1,1,1,3,Lost
33,0,6,0,27,1182.85,15,42,93,1,2,2,6,12.0,208.0,5,0,1,6,10,18,9,259,2019-04-26,2020-11-17,773,27,1182.85,1,1,2,4,Lost
23,1,6,0,29,1609.29,4,89,87,7,0,2,10,212.0,742.0,5,5,9,14,18,15,15,1117,2019-01-20,2022-08-07,145,203,1609.29,2,2,2,6,At_Risk
38,0,6,0,17,2515.69,8,27,42,4,1,3,5,132.0,169.0,1,8,4,2,2,0,1,24,2019-03-20,2022-08-21,131,68,2515.69,2,1,3,6,At_Risk
29,0,2,0,4,139.22,7,52,98,20,0,5,7,211.0,240.0,3,5,4,7,18,11,7,52,2019-06-09,2022-08-14,138,80,139.22,2,1,1,4,Lost
57,1,5,0,48,3198.26,8,54,6,8,1,5,3,4.0,632.0,1,0,1,5,16,17,13,1167,2021-06-07,2022-08-28,124,384,3198.26,2,3,3,8,At_Risk
61,0,1,1,37,3510.16,13,25,20,30,2,1,8,175.0,686.0,8,13,11,78,14,13,15,211,2019-01-18,2022-10-06,85,1110,3510.16,3,5,4,12,Loyal
19,0,1,1,18,2442.06,12,4,16,16,1,1,6,11.0,83.0,15,21,20,30,10,12,7,267,2019-01-30,2022-12-18,12,288,2442.06,5,3,3,11,Loyal
60,0,0,0,15,1346.8,4,44,57,23,0,2,2,41.0,410.0,8,4,6,11,4,12,11,121,2019-02-02,2022-10-15,76,345,1346.8,3,3,2,8,At_Risk
54,1,7,0,74,4960.35,19,15,97,12,1,4,4,391.0,502.0,3,4,3,5,10,14,9,80,2019-01-28,2022-09-05,116,888,4960.35,2,5,5,12,Loyal
34,1,3,1,34,1455.45,9,6,14,12,2,2,5,412.0,382.0,5,1,7,66,2,1,2,334,2019-02-03,2022-10-29,62,408,1455.45,3,3,2,8,At_Risk
48,0,1,0,3,351.76,1,28,83,7,1,3,8,65.0,561.0,1,1,0,9,13,16,16,408,2021-05-29,2021-08-09,508,21,351.76,1,1,1,3,Lost
55,1,0,1,45,2959.35,15,21,14,22,2,5,6,93.0,390.0,14,10,10,79,0,1,2,138,2019-01-15,2022-12-29,1,990,2959.35,5,5,3,13,Loyal
39,1,9,0,32,3570.38,2,53,98,21,0,1,10,487.0,281.0,3,10,5,10,2,1,0,405,2019-02-02,2022-11-03,57,672,3570.38,3,4,4,11,Loyal
26,1,0,1,37,4228.57,16,98,35,19,2,3,4,8.0,1.0,12,18,15,64,7,6,6,267,2019-03-20,2022-12-25,5,703,4228.57,5,4,4,13,Loyal
28,1,2,1,60,4070.87,7,61,13,21,0,4,3,68.0,366.0,17,17,18,95,7,3,9,220,2019-01-21,2022-12-15,15,1260,4070.87,5,5,4,14,Premium
42,1,7,0,35,4870.1,10,19,27,8,1,2,7,368.0,138.0,6,6,5,8,7,13,17,270,2019-08-15,2022-03-29,276,280,4870.1,1,3,5,9,At_Risk
62,0,4,0,6,14.25,9,80,36,5,2,3,2,46.0,185.0,2,1,1,11,10,8,13,432,2019-05-27,2022-02-16,317,30,14.25,1,1,1,3,Lost
53,0,1,1,47,5073.16,13,14,32,30,0,3,7,165.0,203.0,12,11,17,55,7,1,1,487,2019-01-15,2022-09-18,103,1410,5073.16,2,5,5,12,Loyal
20,0,2,1,19,2725.16,12,30,26,24,1,5,9,267.0,558.0,14,19,18,35,14,7,9,232,2019-03-17,2022-12-05,25,456,2725.16,4,3,3,10,Loyal
34,0,0,0,13,1742.51,15,70,18,9,1,3,5,4.0,8.0,1,1,1,1,9,6,3,258,2019-06-26,2021-03-26,644,117,1742.51,1,2,2,5,Lost
39,0,7,0,32,4398.67,1,33,15,12,1,5,5,541.0,589.0,0,2,2,10,10,6,11,180,2019-01-26,2022-08-23,129,384,4398.67,2,3,5,10,Loyal
30,1,2,0,28,3347.09,10,92,36,19,1,5,10,922.0,8.0,6,5,7,5,11,17,20,51,2019-03-18,2022-05-02,242,532,3347.09,1,4,4,9,At_Risk
58,1,0,1,19,1453.97,19,44,15,3,2,5,2,48.0,991.0,16,18,24,42,11,10,7,29,2019-01-25,2022-12-18,12,57,1453.97,5,1,2,8,At_Risk
67,1,2,0,36,4227.63,4,95,12,16,1,4,7,888.0,278.0,0,1,1,5,17,8,17,37,2019-09-11,2021-03-31,639,576,4227.63,1,4,4,9,At_Risk
40,1,0,1,21,2303.6,6,38,32,18,0,2,3,4.0,917.0,3,5,7,33,13,9,8,1029,2019-02-18,2022-09-26,95,378,2303.6,2,3,3,8,At_Risk
21,1,8,0,35,2674.92,10,19,22,15,1,5,6,88.0,7.0,6,6,1,5,1,6,5,711,2019-08-01,2022-05-02,242,525,2674.92,1,4,3,8,At_Risk
53,0,1,1,48,3213.25,0,60,15,9,2,2,4,676.0,243.0,15,19,15,77,10,7,6,280,2019-01-06,2022-12-12,18,432,3213.25,4,3,4,11,Loyal
25,0,1,1,28,1188.73,6,41,24,11,2,3,3,236.0,268.0,4,8,6,48,8,3,5,724,2019-01-29,2022-10-01,90,308,1188.73,3,3,2,8,At_Risk
43,1,3,1,14,1167.53,4,65,8,21,2,5,6,306.0,110.0,6,4,8,63,12,12,11,11,2019-01-02,2022-11-27,33,294,1167.53,4,3,2,9,At_Risk
50,1,8,0,61,5540.22,11,95,97,1,2,1,7,142.0,250.0,5,2,4,11,10,8,14,0,2019-01-07,2022-09-07,114,61,5540.22,2,1,5,8,At_Risk
65,1,5,0,68,6323.76,6,74,57,11,2,5,4,31.0,459.0,5,6,6,7,10,4,4,225,2019-02-14,2021-10-31,425,748,6323.76,1,4,5,10,Loyal
64,0,1,1,11,1269.4,11,17,12,22,0,2,3,173.0,250.0,29,20,10,56,13,13,14,76,2019-02-14,2022-12-11,19,242,1269.4,4,2,2,8,At_Risk
61,0,2,1,53,4559.83,16,30,4,23,2,3,6,77.0,659.0,0,0,1,35,15,11,9,904,2020-11-22,2020-11-22,768,1219,4559.83,1,5,5,11,Loyal
64,1,0,0,48,2393.75,13,12,90,4,1,4,7,62.0,881.0,5,4,2,7,9,17,12,1023,2019-03-01,2022-09-27,94,192,2393.75,2,2,3,7,At_Risk
27,0,1,1,10,507.3,12,43,6,26,1,1,2,104.0,515.0,0,2,0,44,3,2,2,5,2019-09-22,2022-02-08,325,260,507.3,1,3,1,5,Lost
21,0,2,1,56,3675.9900000000002,18,89,5,14,1,1,8,3.0,11.0,18,14,23,61,3,9,6,543,2019-01-05,2022-12-24,6,784,3675.9900000000002,5,4,4,13,Loyal
69,1,2,0,14,1403.6599999999999,16,39,70,7,2,2,5,31.0,854.0,3,7,4,8,10,19,11,424,2019-02-02,2022-10-28,63,98,1403.6599999999999,3,1,2,6,At_Risk
44,0,8,0,55,5257.04,14,47,95,20,0,2,8,303.0,386.0,0,2,1,7,13,11,10,153,2020-01-25,2021-10-28,428,1100,5257.04,1,5,5,11,Loyal
65,1,5,0,17,919.71,14,76,65,7,0,3,3,32.0,379.0,4,3,5,9,9,5,7,18,2019-03-17,2022-10-29,62,119,919.71,3,2,1,6,At_Risk
42,0,3,1,10,627.58,7,71,22,10,2,1,8,295.0,124.0,9,7,9,106,7,9,5,2,2019-08-06,2022-12-21,9,100,627.58,5,1,1,7,At_Risk
45,0,9,0,24,2065.66,19,69,56,21,1,1,5,517.0,722.0,6,4,6,8,12,10,8,75,2019-05-12,2022-11-21,39,504,2065.66,4,4,2,10,Loyal
58,1,1,1,42,2619.51,8,38,13,8,0,3,5,493.0,354.0,11,10,9,39,14,16,13,98,2019-02-02,2022-07-02,181,336,2619.51,2,3,3,8,At_Risk
59,1,2,1,9,289.85,5,31,27,3,2,1,5,94.0,759.0,8,6,13,45,8,6,16,271,2019-01-27,2022-04-07,267,27,289.85,1,1,1,3,Lost
30,1,1,1,2,806.41,0,76,20,30,0,5,9,520.0,604.0,7,8,10,90,15,9,19,1013,2019-01-08,2022-11-09,51,60,806.41,3,1,1,5,Lost
52,1,1,1,1,332.12,3,38,26,29,0,3,8,3.0,349.0,3,0,0,94,9,10,10,247,2021-06-25,2022-09-11,110,29,332.12,2,1,1,4,Lost
64,0,0,1,22,2541.85,2,57,30,21,2,2,4,65.0,405.0,4,5,5,65,13,20,11,839,2019-02-12,2022-11-24,36,462,2541.85,4,3,3,10,Loyal
49,1,0,1,12,1100.3,16,96,34,2,0,4,2,143.0,831.0,8,11,10,90,14,13,17,102,2019-01-08,2022-09-03,118,24,1100.3,2,1,1,4,Lost
66,1,2,0,57,4515.860000000001,19,86,75,20,2,3,5,698.0,96.0,3,2,4,4,15,17,13,309,2019-01-02,2022-07-10,173,1140,4515.860000000001,2,5,5,12,Loyal
56,0,0,1,32,401.51,7,84,9,21,1,2,9,122.0,184.0,8,8,5,50,4,1,2,262,2019-01-22,2022-11-12,48,672,401.51,3,4,1,8,At_Risk
31,1,2,1,23,1307.72,0,4,2,5,0,3,8,309.0,123.0,7,7,6,54,13,10,16,423,2019-01-28,2022-09-17,104,115,1307.72,2,2,2,6,At_Risk
33,1,1,1,33,4255.91,15,100,31,28,2,3,9,66.0,134.0,13,32,13,29,19,16,9,726,2019-01-10,2022-12-05,25,924,4255.91,4,5,4,13,Loyal
57,0,6,0,36,3256.14,7,17,41,17,2,1,4,710.0,17.0,4,1,5,8,5,8,3,1009,2019-01-01,2022-08-28,124,612,3256.14,2,4,4,10,Loyal
54,1,5,1,33,1253.65,9,47,32,13,0,2,5,207.0,9.0,1,0,3,8,1,0,0,86,2019-10-18,2022-06-19,194,429,1253.65,2,3,2,7,At_Risk
70,0,5,0,26,1028.58,6,54,51,24,2,4,9,0.0,4.0,0,1,2,4,4,5,9,1,2020-12-02,2022-03-03,302,624,1028.58,1,4,1,6,At_Risk
23,0,5,0,38,5096.27,18,92,62,29,0,4,10,508.0,582.0,0,1,2,9,8,10,10,694,2019-04-16,2022-08-27,125,1102,5096.27,2,5,5,12,Loyal
43,1,7,0,20,1902.85,13,58,35,6,2,4,7,13.0,343.0,0,1,2,9,11,15,8,185,2019-07-13,2021-12-10,385,120,1902.85,1,2,2,5,Lost
62,1,6,0,25,2008.23,6,60,21,20,1,5,7,121.0,238.0,0,0,1,12,15,17,18,673,2019-11-10,2019-11-10,1146,500,2008.23,1,4,2,7,At_Risk
28,1,3,1,65,4345.5599999999995,2,64,14,13,2,3,5,146.0,3.0,16,21,14,94,4,3,4,472,2019-02-15,2022-12-29,1,845,4345.5599999999995,5,5,5,15,Premium
18,0,4,0,25,1603.6399999999999,10,48,10,3,1,3,10,4.0,846.0,3,4,3,3,12,9,5,136,2019-02-02,2022-09-20,101,75,1603.6399999999999,2,1,2,5,Lost
18,1,2,1,37,2130.16,11,41,33,24,2,1,9,236.0,201.0,5,11,9,79,12,14,13,32,2019-06-10,2022-10-22,69,888,2130.16,3,5,2,10,Loyal
68,1,1,0,37,3948.93,12,41,11,22,0,1,3,321.0,54.0,1,0,0,96,9,16,20,324,2022-02-13,2022-02-13,320,814,3948.93,1,5,4,10,Loyal
19,0,5,0,30,1706.45,10,89,82,10,1,4,5,129.0,96.0,4,4,5,3,11,13,10,259,2019-01-10,2022-06-19,194,300,1706.45,2,3,2,7,At_Risk
42,1,7,0,11,1642.23,15,28,54,15,0,5,8,34.0,50.0,0,0,2,7,6,8,7,455,2019-08-05,2022-05-16,228,165,1642.23,1,2,2,5,Lost
20,1,8,0,25,2389.77,1,39,5,18,0,1,4,585.0,340.0,5,5,3,10,9,9,7,65,2019-02-13,2022-06-06,207,450,2389.77,1,3,3,7,At_Risk
27,1,5,0,41,3909.2200000000003,12,33,5,29,2,2,5,2.0,98.0,1,4,1,7,12,18,14,314,2019-12-20,2022-12-07,23,1189,3909.2200000000003,4,5,4,13,Loyal
58,0,1,1,34,3630.08,12,86,6,1,2,1,8,149.0,478.0,5,6,6,65,3,0,1,1006,2020-02-29,2022-09-30,91,34,3630.08,3,1,4,8,At_Risk
31,0,2,1,11,1261.76,14,1,33,14,1,3,2,31.0,1341.0,16,17,14,64,2,4,2,58,2019-05-07,2022-12-19,11,154,1261.76,5,2,2,9,At_Risk
41,1,0,0,14,2170.27,14,62,3,4,1,1,4,186.0,29.0,1,2,2,5,9,10,11,774,2019-04-12,2022-12-18,12,56,2170.27,5,1,2,8,At_Risk
28,1,4,0,55,3960.04,17,73,94,8,2,4,7,52.0,54.0,1,2,3,6,8,11,8,282,2020-02-29,2022-10-14,77,440,3960.04,3,3,4,10,Loyal
69,0,0,1,39,3545.7200000000003,5,42,24,29,0,4,9,3.0,17.0,16,16,15,61,3,3,2,121,2019-02-11,2022-10-05,86,1131,3545.7200000000003,3,5,4,12,Loyal
27,0,7,0,60,3546.34,3,56,82,1,0,4,6,0.0,18.0,3,2,5,7,2,2,8,57,2019-02-04,2022-07-08,175,60,3546.34,2,1,4,7,At_Risk
39,0,2,1,17,1572.03,13,80,9,17,0,4,4,99.0,196.0,7,4,6,58,7,6,7,324,2019-01-02,2022-12-08,22,289,1572.03,4,3,2,9,At_Risk
35,0,9,0,49,5407.22,0,91,67,6,0,5,4,122.0,50.0,3,2,2,5,17,17,15,823,2019-08-11,2022-12-05,25,294,5407.22,4,3,5,12,Loyal
57,1,4,0,10,610.74,5,45,46,1,2,3,1,48.0,1086.0,4,5,3,2,11,12,12,354,2019-03-31,2022-10-24,67,10,610.74,3,1,1,5,Lost
26,0,0,0,39,3580.91,19,59,23,15,2,2,7,151.0,88.0,5,4,10,7,2,3,2,277,2019-01-27,2022-09-06,115,585,3580.91,2,4,4,10,Loyal
25,1,3,0,25,2510.95,0,91,28,7,2,5,9,216.0,7.0,5,9,11,70,0,0,1,443,2019-02-13,2022-12-02,28,175,2510.95,4,2,3,9,At_Risk
45,1,4,0,13,759.9,1,2,39,3,2,5,4,8.0,711.0,5,8,4,10,6,4,4,501,2019-03-06,2022-08-21,131,39,759.9,2,1,1,4,Lost
34,0,3,0,14,1816.17,19,67,28,11,1,3,7,2.0,90.0,5,3,3,4,13,16,15,294,2019-03-30,2022-08-19,133,154,1816.17,2,2,2,6,At_Risk
43,1,2,0,47,3965.19,0,11,19,6,2,5,1,180.0,129.0,1,0,1,11,1,1,2,131,2019-06-22,2022-05-01,243,282,3965.19,1,3,4,8,At_Risk
55,1,0,1,46,3227.88,9,93,6,19,2,1,3,8.0,1102.0,12,19,14,65,8,15,8,254,2019-01-14,2022-12-25,5,874,3227.88,5,5,4,14,Premium
54,1,1,1,11,488.90000000000003,16,25,32,2,0,3,6,171.0,120.0,6,5,9,59,4,5,7,88,2019-03-12,2022-02-03,330,22,488.90000000000003,1,1,1,3,Lost
40,0,0,1,45,4157.85,16,75,27,14,0,4,2,107.0,254.0,4,4,5,71,1,3,3,46,2019-02-26,2021-09-21,465,630,4157.85,1,4,4,9,At_Risk
37,0,1,1,9,1519.9299999999998,18,100,29,22,1,5,6,441.0,611.0,7,8,5,57,1,1,0,211,2019-05-04,2022-12-07,23,198,1519.9299999999998,4,2,2,8,At_Risk
37,0,7,0,4,1314.07,11,21,56,7,2,3,9,35.0,837.0,4,5,5,7,4,6,11,19,2019-03-12,2022-12-14,16,28,1314.07,5,1,2,8,At_Risk
39,1,6,0,14,486.77,11,85,89,16,0,5,3,11.0,399.0,5,7,4,10,8,8,6,168,2019-12-27,2022-10-15,76,224,486.77,3,2,1,6,At_Risk
40,0,0,1,35,3488.8,16,83,27,18,1,4,5,11.0,308.0,19,25,14,83,12,3,8,20,2019-01-20,2022-12-23,7,630,3488.8,5,4,4,13,Loyal
58,1,3,1,11,1594.79,10,32,9,29,2,1,1,7.0,473.0,17,13,14,65,5,4,7,1086,2019-01-04,2022-12-28,2,319,1594.79,5,3,2,10,Loyal
41,1,6,0,51,5164.49,7,85,4,17,1,2,7,348.0,85.0,0,1,0,7,18,12,16,890,2020-10-18,2020-10-18,803,867,5164.49,1,5,5,11,Loyal
40,0,1,1,22,1683.5,17,100,16,24,2,5,9,127.0,169.0,13,7,18,70,15,6,12,147,2019-02-07,2022-10-11,80,528,1683.5,3,4,2,9,At_Risk
51,1,2,0,30,2113.02,11,4,24,20,2,4,10,9.0,196.0,6,2,3,5,13,15,11,604,2019-05-19,2022-08-02,150,600,2113.02,2,4,2,8,At_Risk
40,0,1,1,39,3370.15,11,32,27,2,2,5,8,38.0,138.0,11,17,16,38,7,7,14,551,2019-01-07,2022-12-03,27,78,3370.15,4,1,4,9,At_Risk
69,0,1,1,14,2771.5099999999998,15,24,32,4,1,2,2,20.0,493.0,8,7,8,75,5,6,2,479,2019-02-01,2022-10-05,86,56,2771.5099999999998,3,1,3,7,At_Risk
54,1,3,1,35,2646.63,5,4,25,28,1,5,1,76.0,445.0,10,6,12,86,18,9,14,1113,2019-09-25,2022-11-12,48,980,2646.63,3,5,3,11,Loyal
35,1,1,1,1,602.71,14,93,9,20,2,5,8,577.0,104.0,1,1,4,51,12,8,16,777,2019-11-12,2022-08-18,134,20,602.71,2,1,1,4,Lost
48,1,2,1,60,4423.06,10,87,20,11,1,1,1,57.0,12.0,5,7,1,85,7,5,3,866,2019-08-27,2022-09-24,97,660,4423.06,2,4,5,11,Loyal
57,0,6,0,3,894.26,1,75,42,6,1,4,9,10.0,403.0,3,1,5,5,5,6,5,1207,2019-05-08,2022-12-20,10,18,894.26,5,1,1,7,At_Risk
50,1,2,1,8,57.84,2,41,31,5,2,4,2,65.0,630.0,14,12,10,69,17,14,14,288,2019-01-11,2022-12-12,18,40,57.84,4,1,1,6,At_Risk
67,1,2,0,10,491.18,0,99,77,8,2,2,8,57.0,937.0,3,7,2,5,3,3,4,627,2019-06-17,2022-12-21,9,80,491.18,5,1,1,7,At_Risk
51,1,0,1,36,4573.44,9,16,22,6,1,3,5,117.0,440.0,4,2,3,52,13,13,20,121,2019-01-04,2022-12-06,24,216,4573.44,4,2,5,11,Loyal
29,1,5,0,14,306.18,19,5,39,28,2,3,3,28.0,407.0,0,0,1,9,12,19,11,11,2019-05-12,2019-05-12,1328,392,306.18,1,3,1,5,Lost
38,1,7,1,32,2069.99,16,13,11,9,1,1,5,47.0,221.0,1,1,0,5,16,16,15,581,2019-05-03,2020-10-19,802,288,2069.99,1,3,2,6,At_Risk
52,1,0,1,59,5732.91,16,29,33,12,1,2,10,232.0,296.0,4,8,9,47,16,13,16,508,2019-01-10,2022-10-20,71,708,5732.91,3,4,5,12,Loyal
66,1,7,0,26,2891.37,0,79,59,15,1,1,7,74.0,61.0,0,1,0,12,1,3,3,208,2019-04-29,2019-04-29,1341,390,2891.37,1,3,3,7,At_Risk
39,1,1,0,5,317.07,19,68,15,22,2,2,2,103.0,25.0,4,3,1,6,10,12,17,62,2019-01-28,2022-08-23,129,110,317.07,2,1,1,4,Lost
24,1,0,1,56,3872.64,9,60,28,8,2,1,8,108.0,66.0,1,0,0,66,8,6,8,53,2020-04-17,2020-04-17,987,448,3872.64,1,3,4,8,At_Risk
51,1,3,1,14,871.8499999999999,19,99,13,21,2,5,1,376.0,828.0,1,0,0,55,3,3,2,32,2021-11-08,2021-11-08,417,294,871.8499999999999,1,3,1,5,Lost
43,0,0,0,24,2715.5,13,22,36,14,2,4,4,388.0,312.0,2,1,3,10,12,15,15,780,2019-02-26,2022-03-21,284,336,2715.5,1,3,3,7,At_Risk
20,1,0,0,22,2101.57,13,96,52,2,0,5,3,40.0,181.0,3,7,1,8,10,4,8,8,2019-05-07,2022-10-24,67,44,2101.57,3,1,2,6,At_Risk
55,0,2,0,63,3441.55,13,36,26,24,2,1,3,569.0,267.0,7,3,11,85,2,2,3,182,2019-01-23,2022-11-13,47,1512,3441.55,3,5,4,12,Loyal
